"num_collec","id_echouage","id_mammifere","code_exam","code_capt","info_etat","date_obs","date_echou","localisation","esp_id","code_sexe","long_cm","age_age_mini","age_age","age_age_maxi","prec_long","lb_nom","prelevement_dispo","protocole","com_nom","com_coord_lat","com_coord_long","latitude","longitude","dept_code","code_zone","annee","classe","age_classe","trust"
"10101009",6652,9340,1,"0","M PU",2001-01-25,"2001-01-24","SOULAC",31,1,219,16,17,17,"Précise","Delphinus delphis","0","NULL","SOULAC-SUR-MER",45.49397,-1.1423,"NULL","NULL","33","A",2001,"200-219","17-18",NA
"10101013",6669,9362,1,"0","M PU",2001-01-28,"NULL","ARS EN RE PAS DE BEAUREGARD",31,1,187,3.5,4,4,"Précise","Delphinus delphis","0","NULL","ARS-EN-RE",46.21204,-1.50808,"NULL","NULL","17","A",2001,"180-199","4-5",NA
"10101015",6673,9366,2,"30","M FR",2001-01-28,"2001-01-28","ST PALAIS SUR MER",31,1,172,2.9,3,3.2,"Précise","Delphinus delphis","0","NULL","SAINT-PALAIS-SUR-MER",45.64928,-1.10119,"NULL","NULL","17","A",2001,"160-179","3-4",NA
"10101016",6688,9384,1,"0","M FR",2001-01-30,"2001-01-28","JARD SUR MER LES GARS GRELAUX",31,2,153,1,1.1,1.5,"Précise","Delphinus delphis","0","NULL","JARD-SUR-MER",46.41741,-1.60616,"NULL","NULL","85","A",2001,"140-159","1-2",NA
"10102023",6654,9344,2,"40","M PU",2001-01-26,"2001-01-26","CARCANS",31,1,160,1.2,1.8,2,"Précise","Delphinus delphis","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2001,"160-179","1-2",NA
"10103027",6807,9529,2,"30","M FR",2001-03-12,"2001-03-11","ST JEAN DE MONTS",31,1,150,2,2.2,2.5,"Précise","Delphinus delphis","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2001,"140-159","2-3",NA
"10103028",6808,9530,1,"0","M PU",2001-03-13,"2001-03-12","LA COUARDE SUR MER LES PRISE",31,1,165,1,1.5,1.8,"Précise","Delphinus delphis","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",2001,"160-179","1-2",NA
"10103029",6801,9520,1,"0","M TP",2001-03-12,"2001-03-12","ST CLEMENT DES BALEINES SEMAPHORE",31,1,192,4,5,4,"Précise","Delphinus delphis","0","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2001,"180-199","5-6",NA
"10103030",6825,9551,2,"0","M FR",2001-03-14,"NULL","BOURCEFRANC LE CHAPUS BAIE DE MERIGNAC",31,2,208,12,13,14,"Précise","Delphinus delphis","0","NULL","BOURCEFRANC-LE-CHAPUS",45.84163,-1.15339,"NULL","NULL","17","A",2001,"200-219","13-14",NA
"10103031",6834,9560,1,"40","M FR",2001-03-15,"2001-03-15","ST GEORGES D'OLERON CHEMIN DU CORPS DE GARDE",31,1,227,10.5,11,11,"Précise","Delphinus delphis","0","NULL","SAINT-GEORGES-D'OLERON",45.97554,-1.39298,"NULL","NULL","17","A",2001,"220-239","11-12",NA
"10103035",6903,9637,1,"0","M TP",2001-03-21,"2001-03-21","OLONNE SUR MER SAUVETERRE",31,2,172,4.5,5,5,"Précise","Delphinus delphis","0","NULL","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2001,"160-179","5-6",NA
"10103036",6903,9635,1,"0","M TP",2001-03-21,"2001-03-21","OLONNE SUR MER SAUVETERRE",31,2,194,5,4.5,4.5,"Précise","Delphinus delphis","0","NULL","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2001,"180-199","4-5",NA
"10103037",6903,9636,1,"0","M TP",2001-03-21,"2001-03-21","OLONNE SUR MER SAUVETERRE",31,2,180,2,2,2.5,"Précise","Delphinus delphis","0","NULL","OLONNE-SUR-MER",46.54852,-1.82203,"NULL","NULL","85","A",2001,"180-199","2-3",NA
"10103038",6867,9597,1,"0","M PU",2001-03-17,"2001-03-17","LEGENESE",31,1,190,3.8,4,4,"Précise","Delphinus delphis","0","NULL","CARNAC",47.57351,-3.06342,"NULL","NULL","56","A",2001,"180-199","4-5",NA
"10103041",6736,9436,1,"0","M PU",2001-02-13,"NULL","ST PIERRE D'OLERON LA MENOUNIERE",31,1,174,1.5,2,1.5,"Précise","Delphinus delphis","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2001,"160-179","2-3",NA
"10103042",6698,9394,1,"0","M PU",2001-02-02,"NULL","ST PIERRE D'OLERON LA COTINIERE",31,1,217,16,14,14,"Précise","Delphinus delphis","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2001,"200-219","14-15",NA
"10103044",6933,9674,1,"40","M TP",2001-03-27,"NULL","ST JEAN DE MONTS",31,1,172,2,2.5,2.8,"Précise","Delphinus delphis","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2001,"160-179","2-3",NA
"10103045",6933,9675,1,"40","M TP",2001-03-27,"NULL","ST JEAN DE MONTS",31,2,180,2,2,2.5,"Précise","Delphinus delphis","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2001,"180-199","2-3",NA
"10103052",6878,9608,1,"30","M PU",2001-03-20,"2001-03-19","ST PIERRE D'OLERON PASSE ST SEVERIN",31,1,181,3,4,3,"Précise","Delphinus delphis","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2001,"180-199","4-5",NA
"10103058",6859,9589,1,"0","M TP",2001-03-16,"2001-03-15","ST HILAIRE DE RIEZ",31,1,194,4,4.8,5,"Précise","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2001,"180-199","4-5",NA
"10104063",6832,9558,1,"30","M PU",2001-03-14,"2001-03-01","BRETIGNOLLES SUR MER LA GACHERE",31,1,214,6,6.5,7,"Précise","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2001,"200-219","6-7",NA
"10104067",6991,9747,1,"0","M TP",2001-04-09,"NULL","LE PORGE LE GRAISSIER",31,2,160,0.5,0.8,1,"NULL","Delphinus delphis","0","NULL","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2001,"160-179","0-1",NA
"10104071",6929,9668,1,"0","M PU",2001-03-27,"2001-03-26","MEN ER BELLEC",31,1,195,4.5,5,5,"Précise","Delphinus delphis","0","NULL","SAINT-PHILIBERT",47.57055,-3.00033,"NULL","NULL","56","A",2001,"180-199","5-6",NA
"10104072",6988,9744,1,"0","M TP",2001-04-09,"NULL","LACANAU OCEAN L'ALEXANDRE",31,1,200,9,10.8,11,"Approximative","Delphinus delphis","0","NULL","LACANAU",44.98592,-1.19751,"NULL","NULL","33","A",2001,"200-219","10-11",NA
"10104074",7041,9809,2,"0","M FR",2001-04-26,"2001-04-26","ST TROJAN LES BAINS HOTEL ALABATROS",31,2,195,9,9.6,10,"Précise","Delphinus delphis","0","NULL","SAINT-TROJAN-LES-BAINS",45.80655,-1.24345,"NULL","NULL","17","A",2001,"180-199","9-10",NA
"10105081",7017,9781,2,"0","M FR",2001-04-15,"2001-04-14","LES PORTES EN RE POINTE DU ROC",31,1,138,0,0.3,0.6,"Précise","Delphinus delphis","0","NULL","LES PORTES-EN-RE",46.25487,-1.4979,"NULL","NULL","17","A",2001,"120-139","0-1",NA
"10107094",7128,9904,3,"0","M FR",2001-07-12,"2001-07-12","PLOMEUR",31,1,193,5,6,6,"Précise","Delphinus delphis","0","NULL","PLOMEUR",47.83602,-4.34562,"NULL","NULL","29","A",2001,"180-199","6-7",NA
"10108098",7161,9937,2,"40","M FR",2001-08-21,"2001-08-20","LA TURBALLE",31,1,209,11,11.8,12,"Précise","Delphinus delphis","0","NULL","LA TURBALLE",47.33941,-2.50053,"NULL","NULL","44","A",2001,"200-219","11-12",NA
"10201001",7261,10042,2,"30","M FR",2002-01-20,"NULL","LE BOIS PLAGE EN RE LES SERGENTS",31,1,166,1,1.5,1.5,"Précise","Delphinus delphis","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2002,"160-179","1-2",NA
"10201002",7262,10043,2,"40","M FR",2002-01-20,"NULL","LE BOIS PLAGE EN RE LES SERGENTS",31,1,217,15,16,17,"Précise","Delphinus delphis","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2002,"200-219","16-17",NA
"10201003",7260,10041,2,"40","M FR",2002-01-20,"NULL","LE BOIS PLAGE EN RE GROS JONC",31,3,213,11,12,13,"Précise","Delphinus delphis","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2002,"200-219","12-13",NA
"10201004",7262,10044,2,"40","M FR",2002-01-20,"NULL","LE BOIS PLAGE EN RE LES SERGENTS",31,2,169,1,1,1.2,"Précise","Delphinus delphis","0","NULL","LE BOIS-PLAGE-EN-RE",46.17317,-1.38178,"NULL","NULL","17","A",2002,"160-179","1-2",NA
"10201018",7285,10069,1,"0","M PU",2002-01-23,"NULL","BRETIGNOLLES SUR MER",31,1,196,11,11,11,"Précise","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2002,"180-199","11-12",NA
"10201025",7346,10142,1,"40","M PU",2002-01-26,"NULL","LA TREMBLADE RONCE LES BAINS L'OMBELLIC",31,1,210,8,8,8,"Précise","Delphinus delphis","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2002,"200-219","8-9",NA
"10201027",7345,10140,1,"30","M TP",2002-01-26,"NULL","ST PALAIS SUR MER",31,1,NA,1.5,1.5,1.5,"Approximative","Delphinus delphis","0","NULL","SAINT-PALAIS-SUR-MER",45.64928,-1.10119,"NULL","NULL","17","A",2002,"inconnue","1-2",NA
"10201030",7394,10263,1,"0","M FR",2002-01-27,"NULL","ST VINCENT SUR JARD",31,2,193,9,10,11,"Précise","Delphinus delphis","0","NULL","SAINT-VINCENT-SUR-JARD",46.41094,-1.54631,"NULL","NULL","85","A",2002,"180-199","10-11",NA
"10201031",7339,10134,1,"30","M PU",2002-01-26,"NULL","ARS EN RE LE GRIGNON",31,1,195,6,6,6,"Précise","Delphinus delphis","0","NULL","ARS-EN-RE",46.21204,-1.50808,"NULL","NULL","17","A",2002,"180-199","6-7",NA
"10201032",7340,10135,1,"40","M PU",2002-01-26,"NULL","ARS EN RE LE MORTRAY",31,1,223,13,13,13,"Précise","Delphinus delphis","0","NULL","ARS-EN-RE",46.21204,-1.50808,"NULL","NULL","17","A",2002,"220-239","13-14",NA
"10201033",7341,10136,1,"40","M PU",2002-01-26,"NULL","LA COUARDE SUR MER LES PETITES FOLLIES",31,2,184,5,4,4,"Précise","Delphinus delphis","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",2002,"180-199","4-5",NA
"10201035",7391,10255,1,"30","M TP",2002-01-27,"NULL","LA BARRE DE MONTS",31,1,192,6,6,6,"Approximative","Delphinus delphis","0","NULL","LA BARRE-DE-MONTS",46.87364,-2.15097,"NULL","NULL","85","A",2002,"180-199","6-7",NA
"10201036",7391,10256,1,"30","M PU",2002-01-27,"NULL","LA BARRE DE MONTS",31,2,197,4.5,5,5,"Approximative","Delphinus delphis","0","NULL","LA BARRE-DE-MONTS",46.87364,-2.15097,"NULL","NULL","85","A",2002,"180-199","5-6",NA
"10201037",7392,10257,1,"40","M TP",2002-01-27,"NULL","ST JEAN DE MONTS",31,2,188,2,2.5,2,"Précise","Delphinus delphis","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"NULL","NULL","85","A",2002,"180-199","2-3",NA
"10201048",7408,10279,1,"0","M PU",2002-01-28,"NULL","MONTALIVET",31,2,192,8,7,7,"Précise","Delphinus delphis","0","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2002,"180-199","7-8",NA
"10201049",7408,10280,1,"0","M TP",2002-01-28,"NULL","MONTALIVET",31,2,209,12,12,12,"Précise","Delphinus delphis","0","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2002,"200-219","12-13",NA
"10201051",7408,10282,1,"0","M TP",2002-01-28,"NULL","MONTALIVET",31,1,205,16,15,15,"Précise","Delphinus delphis","0","NULL","VENDAYS-MONTALIVET",45.33534,-1.1552,"NULL","NULL","33","A",2002,"200-219","15-16",NA
"10201061",7396,10265,1,"30","M TP",2002-01-28,"NULL","ROYAN",31,1,220,13,13,13,"Approximative","Delphinus delphis","0","NULL","ROYAN",45.62443,-1.01207,"NULL","NULL","17","A",2002,"220-239","13-14",NA
"10201067",7431,10321,1,"0","M PU",2002-01-29,"NULL","LA TREMBLADE RONCE LES BAINS GALON D'OR",31,1,189,7,6,7,"Précise","Delphinus delphis","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2002,"180-199","6-7",NA
"10201071",7431,10325,1,"0","M TP",2002-01-29,"NULL","LA TREMBLADE RONCE LES BAINS GALON D'OR",31,2,194,14,14,14,"Précise","Delphinus delphis","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2002,"180-199","14-15",NA
"10201072",7431,10326,1,"0","M TP",2002-01-29,"NULL","LA TREMBLADE RONCE LES BAINS GALON D'OR",31,1,225,16,16,16,"Précise","Delphinus delphis","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2002,"220-239","16-17",NA
"10201073",7431,10327,1,"0","M TP",2002-01-29,"NULL","LA TREMBLADE RONCE LES BAINS GALON D'OR",31,1,214,13,14,14,"Précise","Delphinus delphis","0","NULL","LA TREMBLADE",45.79167,-1.23428,"NULL","NULL","17","A",2002,"200-219","14-15",NA
"10201077",7451,10358,1,"0","M TP",2002-01-29,"NULL","BRETIGNOLLES SUR MER",31,2,192,6,6,6,"Précise","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2002,"180-199","6-7",NA
"10201079",7455,10364,1,"30","M TP",2002-01-29,"NULL","ST HILAIRE DE RIEZ",31,1,218,16,16,16,"Approximative","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2002,"200-219","16-17",NA
"10201107",7294,10078,1,"0","M PU",2002-01-24,"NULL","ST CLEMENT DES BALEINES LA CONCHE",31,2,200,7,7,7,"Précise","Delphinus delphis","0","NULL","SAINT-CLEMENT-DES-BALEINES",46.23631,-1.5577,"NULL","NULL","17","A",2002,"200-219","7-8",NA
"10201108",7368,10222,1,"30","M PU",2002-01-27,"NULL","LA COUARDE SUR MER LES PRISES",31,1,230,9,9,9,"Précise","Delphinus delphis","0","NULL","LA COUARDE-SUR-MER",46.19691,-1.43451,"NULL","NULL","17","A",2002,"220-239","9-10",NA
"10201112",7334,10128,1,"30","M PU",2002-01-25,"2002-01-25","CHATEAU D'OLONNE CAYOLA",31,2,185,7,8,7,"Approximative","Delphinus delphis","0","NULL","CHATEAU-D'OLONNE",46.4818,-1.75916,"NULL","NULL","85","A",2002,"180-199","8-9",NA
"10201113",7361,10214,1,"30","M PU",2002-01-26,"2002-01-24","ST HILAIRE DE RIEZ DE SIONS",31,2,170,1.5,1.5,1.5,"Approximative","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2002,"160-179","1-2",NA
"10201114",7361,10215,1,"40","M PU",2002-01-26,"2002-01-25","ST HILAIRE DE RIEZ DE SIONS",31,2,188,6,6,6,"Précise","Delphinus delphis","0","NULL","SAINT-HILAIRE-DE-RIEZ",46.74673,-2.00906,"NULL","NULL","85","A",2002,"180-199","6-7",NA
"10202093",7494,10418,1,"0","M FR",2002-02-06,"NULL","ST PALAIS SUR MER",31,1,213,12,13,14,"Précise","Delphinus delphis","0","NULL","SAINT-PALAIS-SUR-MER",45.64928,-1.10119,"NULL","NULL","17","A",2002,"200-219","13-14",NA
"10202098",7526,10455,1,"30","M PU",2002-02-11,"NULL","VAUX SUR MER ST SARDEHIN",31,1,203,19,20,20,"Approximative","Delphinus delphis","0","NULL","VAUX-SUR-MER",45.63514,-1.05817,"NULL","NULL","17","A",2002,"200-219","20-21",NA
"10202142",7562,10526,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,3,209,17,18,19,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"200-219","18-19",NA
"10202145",7562,10523,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,3,197,17,18,19,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"180-199","18-19",NA
"10202155",7562,10511,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,2,201,10,11,11,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"200-219","11-12",NA
"10202157",7562,10513,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,2,196,20,21,22,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"180-199","21-22",NA
"10202171",7562,10500,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,2,215,14,15,16,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"200-219","15-16",NA
"10202178",7562,10507,1,"52","V M FR",2002-02-19,"2002-02-18","PLEUBIAN ANSE DE PEN LAN",31,2,192,12,12,12,"Précise","Delphinus delphis","0","NULL","PLEUBIAN",48.8672,-3.1014,"NULL","NULL","22","N",2002,"180-199","12-13",NA
"10205211",7759,10773,2,"30","M FR",2002-05-14,"2002-05-14","LES SABLES D'OLONNE GRAND PLAGE LA RUDELIERE",31,2,206,13,14,15,"Précise","Delphinus delphis","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2002,"200-219","14-15",NA
"10206215",7781,10797,2,"0","M FR",2002-06-08,"2002-06-08","ST PIERRE D'OLERON LA MENOUNIERE",31,1,193,3.8,4,4,"Précise","Delphinus delphis","0","NULL","SAINT-PIERRE-D'OLERON",45.92233,-1.33204,"NULL","NULL","17","A",2002,"180-199","4-5",NA
"10207236",7550,10479,1,"0","M PU",2002-02-16,"2002-02-15","MIMIZAN CARBONISATION",31,2,194,11,11,12,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2002,"180-199","11-12",NA
"10207238",7577,10559,1,"0","M FR",2002-02-23,"2002-02-22","VIELLE ST GIRONS MAISON FORESTIERE",31,1,216,16,17,18,"Précise","Delphinus delphis","0","NULL","VIELLE-SAINT-GIRONS",43.94476,-1.36288,"NULL","NULL","40","A",2002,"200-219","17-18",NA
"10207239",7632,10635,1,"0","M FR",2002-03-10,"2002-03-10","CAPBRETON MADRAGUE",31,1,144,1,1.5,1.5,"Précise","Delphinus delphis","0","NULL","CAPBRETON",43.63438,-1.44648,"NULL","NULL","40","A",2002,"140-159","1-2",NA
"10207242",7725,10735,1,"0","M FR",2002-04-25,"NULL","ONDRES",31,1,217,8,8.5,8.5,"Précise","Delphinus delphis","0","NULL","ONDRES",43.56603,-1.49677,"NULL","NULL","40","A",2002,"200-219","8-9",NA
"10207253",7333,10127,1,"30","M PU",2002-01-25,"NULL","BRETIGNOLLES SUR MER LA PAREE",31,1,203,7,7,7,"Approximative","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2002,"200-219","7-8",NA
"10209257",7515,10443,1,"0","M TP",2002-02-08,"2002-02-07","BRETIGNOLLES SUR MER LA SAUZAIE",31,1,230,17,17,17,"Précise","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2002,"220-239","17-18",NA
"10209262",7272,10054,1,"0","M PU",2002-01-21,"2002-01-21","LONGEVILLE SUR MER LES CONCHES",31,2,175,9,9,9,"Précise","Delphinus delphis","0","NULL","LONGEVILLE-SUR-MER",46.39941,-1.50252,"NULL","NULL","85","A",2002,"160-179","9-10",NA
"10212304",7465,10382,1,"0","M TP",2002-01-31,"NULL","LIT ET MIXE CAP DE L'HOMY",31,1,215,17,18,18,"Précise","Delphinus delphis","0","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2002,"200-219","18-19",NA
"10212307",7465,10380,1,"0","M TP",2002-01-31,"NULL","LIT ET MIXE CAP DE L'HOMY",31,1,215,11,12,12,"Précise","Delphinus delphis","0","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2002,"200-219","12-13",NA
"10212308",7465,10381,1,"0","M TP",2002-01-31,"NULL","LIT ET MIXE CAP DE L'HOMY",31,1,220,8,9,9,"Précise","Delphinus delphis","0","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2002,"220-239","9-10",NA
"10301006",7990,11010,1,"0","M PU",2003-01-23,"2003-01-22","L'HORIZON",31,1,129,0.5,0.5,0.5,"Précise","Delphinus delphis","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2003,"120-139","0-1",NA
"10301008",7996,11016,1,"0","M PU",2003-01-24,"2003-01-23","LA PARACOUE",31,1,211,10,10,10,"Précise","Delphinus delphis","0","NULL","LES SABLES-D'OLONNE",46.50171,-1.81587,"NULL","NULL","85","A",2003,"200-219","10-11",NA
"10301010",8009,11030,2,"0","M FR",2003-01-28,"2003-01-27","NULL",31,1,144,0.5,0.5,0.5,"Précise","Delphinus delphis","0","NULL","LEGE-CAP-FERRET",44.72561,-1.24422,"NULL","NULL","33","A",2003,"140-159","0-1",NA
"10301011",8016,11037,2,"0","M FR",2003-01-29,"2003-01-28","CROHOT DE CAVALE",31,1,174,1,1.5,1.5,"Précise","Delphinus delphis","0","NULL","CARCANS",45.0802,-1.19073,"NULL","NULL","33","A",2003,"160-179","1-2",NA
"10301016",8031,11056,1,"30","M FR",2003-01-31,"2003-01-30","NULL",31,2,195,19,20,21,"Approximative","Delphinus delphis","0","NULL","LA TESTE",44.56442,-1.23492,"NULL","NULL","33","A",2003,"180-199","20-21",NA
"10302025",8067,11100,1,"40","M FR",2003-02-06,"NULL","NULL",31,1,208,10,11,12,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"200-219","11-12",NA
"10302030",8067,11101,1,"40","M FR",2003-02-06,"NULL","NULL",31,2,190,4,4.5,5,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"180-199","4-5",NA
"10302031",8067,11096,1,"30","M FR",2003-02-06,"NULL","NULL",31,2,200,9,9,10,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2003,"200-219","9-10",NA
"10302038",8070,11107,1,"0","M FR",2003-02-06,"2003-02-06","NULL",31,2,198,12,12.5,12.5,"Précise","Delphinus delphis","0","NULL","AGON-COUTAINVILLE",49.0125,-1.5888,"44.0241","-1.59265","50","N",2003,"180-199","12-13",NA
"10302039",8103,11141,1,"0","M FR",2003-02-18,"2003-02-18","NULL",31,3,200,18,19,20,"Précise","Delphinus delphis","0","NULL","LE CHATEAU-D'OLERON",45.88347,-1.19562,"45.4924","-1.1948","17","A",2003,"200-219","19-20",NA
"10304043",8232,11276,1,"0","M PU",2003-04-28,"2003-04-26","BESCHEE",31,1,183,2,2.5,3,"Précise","Delphinus delphis","0","NULL","BRETIGNOLLES-SUR-MER",46.63486,-1.88162,"NULL","NULL","85","A",2003,"180-199","2-3",NA
"10304047",8236,11281,2,"30","M FR",2003-04-30,"NULL","L'OCEAN",31,1,230,11,11.5,12,"Précise","Delphinus delphis","1","2","SAINT-BREVIN-LES-PINS",47.2393,-2.16974,"NULL","NULL","44","A",2003,"220-239","11-12",NA
"10307068",7983,11003,1,"0","M PU",2003-01-22,"2003-01-22","LA GRAVETTE",31,1,183,4,4,4,"Précise","Delphinus delphis","0","NULL","LA PLAINE-SUR-MER",47.15775,-2.19143,"NULL","NULL","44","A",2003,"180-199","4-5",NA
"10401009",8531,11583,1,"30","M FR",2004-01-18,"2004-01-17","PLAGE NORD",31,2,190,7,6.3,6,"Précise","Delphinus delphis","0","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2004,"180-199","6-7",NA
"10401010",8531,11582,1,"30","M FR",2004-01-18,"2004-01-17","PLAGE NORD",31,2,198,6,6.4,7,"Précise","Delphinus delphis","0","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2004,"180-199","6-7",NA
"10401011",8531,11581,1,"30","M FR",2004-01-18,"2004-01-17","PLAGE NORD",31,2,197,16,16.5,17,"Précise","Delphinus delphis","0","NULL","BISCARROSSE",44.41043,-1.26209,"NULL","NULL","40","A",2004,"180-199","16-17",NA
"10401024",8566,11632,1,"40","M FR",2004-01-29,"2004-01-27","NULL",31,2,174,3,3.2,4,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2004,"160-179","3-4",NA
"10401025",8566,11631,1,"40","M FR",2004-01-29,"2004-01-27","NULL",31,2,184,4,4.5,5,"Précise","Delphinus delphis","0","NULL","MIMIZAN",44.20076,-1.29184,"NULL","NULL","40","A",2004,"180-199","4-5",NA
"10401031",8565,11623,1,"40","M FR",2004-01-29,"2004-01-28","CAP DE L'HOMY",31,2,184,2,2.4,3,"Précise","Delphinus delphis","0","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2004,"180-199","2-3",NA
"10401035",8565,11621,1,"40","M FR",2004-01-29,"2004-01-28","CAP DE L'HOMY",31,3,207,13,13.2,14,"Précise","Delphinus delphis","0","NULL","LIT-ET-MIXE",44.029,-1.34042,"NULL","NULL","40","A",2004,"200-219","13-14",NA
"10403051",8739,11822,2,"30","M FR",2004-03-24,"2004-03-22","NULL",31,2,183,5,5.2,6,"Précise","Delphinus delphis","0","NULL","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2004,"180-199","5-6",NA
"10406070",8594,11664,1,"30","M PU",2004-02-05,"2004-02-04","LES DEMOISELLES",31,1,200,5,5.7,6,"Précise","Delphinus delphis","0","NULL","SAINT-JEAN-DE-MONTS",46.79268,-2.07962,"46.7764","2.2766","85","A",2004,"200-219","5-6",NA
"10406082",8918,12019,2,"0","M FR",2004-06-09,"2004-06-08","NULL",31,1,156,2,2.7,3,"Précise","Delphinus delphis","0","NULL","LE PORGE",44.86654,-1.22105,"NULL","NULL","33","A",2004,"140-159","2-3",NA
"10412116",9054,12156,1,"0","M FR",2004-10-26,"2004-10-26","KER ELISABETH",31,2,210,9,9.4,10,"Précise","Delphinus delphis","0","NULL","LA TURBALLE",47.33941,-2.50053,"NULL","NULL","44","A",2004,"200-219","9-10",NA
